jMRUI Data Textfile

Filename: PCr2.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-5.8235E-1	1.7679E0	1.4828E-4	2.2327E-2
-5.3146E-1	1.8171E0	1.4793E-4	2.252E-2
-4.8638E-1	1.8532E0	1.4777E-4	2.2713E-2
-4.4533E-1	1.8749E0	1.4834E-4	2.2906E-2
-4.0632E-1	1.881E0	1.4962E-4	2.3098E-2
-3.6719E-1	1.8712E0	1.5058E-4	2.329E-2
-3.257E-1	1.8452E0	1.5056E-4	2.3481E-2
-2.7962E-1	1.8034E0	1.5005E-4	2.3672E-2
-2.2679E-1	1.7468E0	1.5003E-4	2.3864E-2
-1.6522E-1	1.6764E0	1.5002E-4	2.4056E-2
-9.3154E-2	1.594E0	1.4897E-4	2.4247E-2
-9.1293E-3	1.5017E0	1.477E-4	2.4439E-2
8.7948E-2	1.4018E0	1.4657E-4	2.4632E-2
1.9876E-1	1.297E0	1.4544E-4	2.4826E-2
3.2354E-1	1.1898E0	1.4613E-4	2.502E-2
4.6203E-1	1.0834E0	1.4821E-4	2.5213E-2
6.1351E-1	9.804E-1	1.4952E-4	2.5404E-2
7.7674E-1	8.8373E-1	1.4852E-4	2.5595E-2
9.5003E-1	7.9602E-1	1.4812E-4	2.5787E-2
1.1312E0	7.1963E-1	1.4825E-4	2.598E-2
1.3178E0	6.5666E-1	1.4792E-4	2.6172E-2
1.5069E0	6.0878E-1	1.4777E-4	2.6364E-2
1.6954E0	5.7725E-1	1.476E-4	2.6557E-2
1.8798E0	5.6282E-1	1.4836E-4	2.675E-2
2.0568E0	5.6572E-1	1.4949E-4	2.6941E-2
2.2228E0	5.8563E-1	1.4941E-4	2.7133E-2
2.3745E0	6.2169E-1	1.4892E-4	2.7325E-2
2.5085E0	6.7248E-1	1.4884E-4	2.7517E-2
2.6218E0	7.3609E-1	1.4857E-4	2.7708E-2
2.7118E0	8.1012E-1	1.4799E-4	2.7901E-2
2.7761E0	8.9172E-1	1.4787E-4	2.8093E-2
2.813E0	9.7773E-1	1.4797E-4	2.8285E-2
2.8213E0	1.0647E0	1.4697E-4	2.8476E-2
2.8003E0	1.1489E0	1.4535E-4	2.8669E-2
2.7499E0	1.2266E0	1.4437E-4	2.8863E-2
2.6707E0	1.2941E0	1.4577E-4	2.9057E-2
2.5639E0	1.3477E0	1.4726E-4	2.9249E-2
2.4315E0	1.3838E0	1.4737E-4	2.944E-2
2.2758E0	1.3993E0	1.4643E-4	2.9632E-2
2.0999E0	1.3914E0	1.4579E-4	2.9825E-2
1.9071E0	1.3577E0	1.4604E-4	3.0018E-2
1.7014E0	1.2965E0	1.4659E-4	3.0211E-2
1.487E0	1.2065E0	1.4767E-4	3.0404E-2
1.2682E0	1.087E0	1.481E-4	3.0595E-2
1.0496E0	9.3838E-1	1.4794E-4	3.0788E-2
8.3577E-1	7.6125E-1	1.4817E-4	3.0981E-2
6.3117E-1	5.5715E-1	1.4927E-4	3.1173E-2
