jMRUI Data Textfile

Filename: NAA.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
3.1815E-01	-2.7369E+00	2.6216E+04	1.4007E+03
1.9786E-01	-2.5980E+00	2.6216E+04	1.4032E+03
8.9395E-02	-2.4618E+00	2.6216E+04	1.4057E+03
-7.9896E-03	-2.3288E+00	2.6216E+04	1.4082E+03
-9.4970E-02	-2.1991E+00	2.6216E+04	1.4107E+03
-1.7220E-01	-2.0730E+00	2.6216E+04	1.4133E+03
-2.4034E-01	-1.9507E+00	2.6216E+04	1.4158E+03
-3.0004E-01	-1.8324E+00	2.6216E+04	1.4183E+03
-3.5194E-01	-1.7182E+00	2.6216E+04	1.4208E+03
-3.9658E-01	-1.6083E+00	2.6216E+04	1.4233E+03
-4.3449E-01	-1.5026E+00	2.6216E+04	1.4259E+03
-4.6620E-01	-1.4012E+00	2.6216E+04	1.4284E+03
-4.9225E-01	-1.3042E+00	2.6216E+04	1.4309E+03
-5.1313E-01	-1.2115E+00	2.6216E+04	1.4334E+03
-5.2928E-01	-1.1232E+00	2.6216E+04	1.4359E+03
-5.4108E-01	-1.0391E+00	2.6216E+04	1.4385E+03
-5.4896E-01	-9.5925E-01	2.6216E+04	1.4410E+03
-5.5330E-01	-8.8352E-01	2.6216E+04	1.4435E+03
-5.5450E-01	-8.1186E-01	2.6216E+04	1.4460E+03
-5.5286E-01	-7.4418E-01	2.6216E+04	1.4486E+03
-5.4868E-01	-6.8036E-01	2.6216E+04	1.4511E+03
-5.4225E-01	-6.2028E-01	2.6216E+04	1.4536E+03
-5.3386E-01	-5.6385E-01	2.6216E+04	1.4561E+03
-5.2379E-01	-5.1094E-01	2.6216E+04	1.4586E+03
-5.1225E-01	-4.6143E-01	2.6216E+04	1.4612E+03
-4.9945E-01	-4.1518E-01	2.6216E+04	1.4637E+03
-4.8557E-01	-3.7207E-01	2.6216E+04	1.4662E+03
-4.7083E-01	-3.3196E-01	2.6216E+04	1.4687E+03
-4.5540E-01	-2.9472E-01	2.6216E+04	1.4712E+03
-4.3943E-01	-2.6022E-01	2.6216E+04	1.4738E+03
-4.2304E-01	-2.2832E-01	2.6216E+04	1.4763E+03
-4.0635E-01	-1.9891E-01	2.6216E+04	1.4788E+03
-3.8950E-01	-1.7184E-01	2.6216E+04	1.4813E+03
-3.7260E-01	-1.4699E-01	2.6216E+04	1.4839E+03
-3.5573E-01	-1.2425E-01	2.6216E+04	1.4864E+03
