jMRUI Data Textfile

Filename: lip_c.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.333E-2  
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 1E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-1.2291E-1	1.6579E-2	2.676E-8	1.497E-2
-1.2006E-1	2.8414E-2	4.7477E-9	1.499E-2
-1.1603E-1	3.9852E-2	-9.0002E-9	1.5009E-2
-1.1088E-1	5.0772E-2	-1.7879E-8	1.5029E-2
-1.0467E-1	6.1061E-2	-2.5451E-8	1.5049E-2
-9.7485E-2	7.0613E-2	-3.3781E-8	1.5069E-2
-8.94E-2	7.9331E-2	-4.285E-8	1.5089E-2
-8.0515E-2	8.7129E-2	-5.1012E-8	1.5108E-2
-7.0934E-2	9.3931E-2	-5.5916E-8	1.5128E-2
-6.077E-2	9.9673E-2	-5.5411E-8	1.5148E-2
-5.0141E-2	1.043E-1	-4.8307E-8	1.5168E-2
-3.9171E-2	1.0779E-1	-3.4999E-8	1.5187E-2
-2.7984E-2	1.101E-1	-1.7783E-8	1.5207E-2
-1.6708E-2	1.1123E-1	-5.5932E-10	1.5227E-2
-5.4706E-3	1.1118E-1	1.2172E-8	1.5247E-2
5.6032E-3	1.0997E-1	1.6695E-8	1.5267E-2
1.6391E-2	1.0763E-1	1.1272E-8	1.5286E-2
2.6775E-2	1.0421E-1	-3.296E-9	1.5306E-2
3.6643E-2	9.9764E-2	-2.384E-8	1.5326E-2
4.5893E-2	9.436E-2	-4.5598E-8	1.5346E-2
5.4428E-2	8.8078E-2	-6.3358E-8	1.5365E-2
6.2163E-2	8.1009E-2	-7.2668E-8	1.5385E-2
6.9024E-2	7.3251E-2	-7.0762E-8	1.5405E-2
7.4948E-2	6.4908E-2	-5.6897E-8	1.5425E-2
7.9886E-2	5.6092E-2	-3.2172E-8	1.5444E-2
8.38E-2	4.6919E-2	7.7395E-10	1.5464E-2
8.6666E-2	3.7505E-2	3.774E-8	1.5484E-2
8.8475E-2	2.7972E-2	7.2748E-8	1.5504E-2
8.923E-2	1.8438E-2	9.829E-8	1.5523E-2
8.8948E-2	9.0203E-3	1.0673E-7	1.5543E-2
8.7659E-2	-1.6753E-4	9.2808E-8	1.5563E-2
8.5407E-2	-9.0163E-3	5.6139E-8	1.5583E-2
8.2246E-2	-1.7423E-2	2.2933E-9	1.5602E-2
7.8242E-2	-2.5294E-2	-5.8461E-8	1.5622E-2
7.3471E-2	-3.2542E-2	-1.143E-7	1.5642E-2
6.8017E-2	-3.909E-2	-1.5546E-7	1.5662E-2
6.1974E-2	-4.4874E-2	-1.7667E-7	1.5682E-2
5.544E-2	-4.984E-2	-1.7775E-7	1.5701E-2
4.8519E-2	-5.3946E-2	-1.6258E-7	1.5721E-2
4.1319E-2	-5.7164E-2	-1.3727E-7	1.5741E-2
3.3949E-2	-5.9478E-2	-1.083E-7	1.5761E-2
2.6519E-2	-6.0885E-2	-8.1047E-8	1.5781E-2
1.9137E-2	-6.1396E-2	-5.8773E-8	1.58E-2
1.191E-2	-6.1034E-2	-4.2228E-8	1.582E-2
4.9383E-3	-5.9835E-2	-2.9905E-8	1.584E-2
-1.6813E-3	-5.7847E-2	-1.8971E-8	1.586E-2
-7.8599E-3	-5.5127E-2	-6.6392E-9	1.5879E-2
-1.3517E-2	-5.1745E-2	8.5079E-9	1.5899E-2
-1.858E-2	-4.7777E-2	2.5849E-8	1.5919E-2
-2.2989E-2	-4.3308E-2	4.3115E-8	1.5939E-2
-2.6693E-2	-3.8431E-2	5.7639E-8	1.5958E-2
-2.9654E-2	-3.3242E-2	6.7685E-8	1.5978E-2
-3.1848E-2	-2.784E-2	7.2935E-8	1.5998E-2
-3.3259E-2	-2.2329E-2	7.3841E-8	1.6018E-2
-3.389E-2	-1.681E-2	7.044E-8	1.6038E-2
-3.3751E-2	-1.1385E-2	6.1687E-8	1.6057E-2
-3.2869E-2	-6.1537E-3	4.5945E-8	1.6077E-2
-3.1281E-2	-1.2103E-3	2.2359E-8	1.6097E-2
-2.9036E-2	3.3561E-3	-7.8402E-9	1.6117E-2
-2.6193E-2	7.4633E-3	-4.0913E-8	1.6136E-2
-2.2823E-2	1.1037E-2	-7.1259E-8	1.6156E-2
-1.9003E-2	1.4014E-2	-9.2787E-8	1.6176E-2
-1.4821E-2	1.634E-2	-1.0052E-7	1.6196E-2
-1.0369E-2	1.7971E-2	-9.1976E-8	1.6216E-2
-5.7439E-3	1.8879E-2	-6.8009E-8	1.6235E-2
-1.0464E-3	1.9044E-2	-3.2649E-8	1.6255E-2
3.6209E-3	1.8463E-2	8.0051E-9	1.6275E-2
8.1554E-3	1.7143E-2	4.7426E-8	1.6295E-2
1.2456E-2	1.5106E-2	8.0055E-8	1.6314E-2
1.6424E-2	1.2386E-2	1.0193E-7	1.6334E-2
1.9967E-2	9.0314E-3	1.1063E-7	1.6354E-2
2.2997E-2	5.0997E-3	1.0492E-7	1.6374E-2
2.5435E-2	6.6127E-4	8.4803E-8	1.6393E-2
2.721E-2	-4.2037E-3	5.1811E-8	1.6413E-2
2.8262E-2	-9.4062E-3	9.4231E-9	1.6433E-2
2.8541E-2	-1.4849E-2	-3.6873E-8	1.6453E-2
2.8012E-2	-2.0429E-2	-8.028E-8	1.6473E-2
2.665E-2	-2.6038E-2	-1.1422E-7	1.6492E-2
2.4445E-2	-3.1565E-2	-1.3427E-7	1.6512E-2
2.1403E-2	-3.6896E-2	-1.3951E-7	1.6532E-2
1.7541E-2	-4.1919E-2	-1.326E-7	1.6552E-2
1.2891E-2	-4.6523E-2	-1.1838E-7	1.6572E-2
7.5022E-3	-5.06E-2	-1.0192E-7	1.6591E-2
1.4335E-3	-5.4048E-2	-8.7099E-8	1.6611E-2
-5.2412E-3	-5.6773E-2	-7.6277E-8	1.6631E-2
-1.2436E-2	-5.8689E-2	-7.0644E-8	1.6651E-2
-2.0054E-2	-5.9718E-2	-7.041E-8	1.667E-2
-2.7988E-2	-5.9797E-2	-7.4654E-8	1.669E-2
-3.6123E-2	-5.8873E-2	-8.1294E-8	1.671E-2
-4.4335E-2	-5.6908E-2	-8.7796E-8	1.673E-2
-5.2496E-2	-5.388E-2	-9.2639E-8	1.675E-2
-6.0475E-2	-4.978E-2	-9.6632E-8	1.6769E-2
-6.8137E-2	-4.4616E-2	-1.0296E-7	1.6789E-2
-7.5348E-2	-3.8413E-2	-1.1545E-7	1.6809E-2
-8.1977E-2	-3.1212E-2	-1.3567E-7	1.6829E-2
-8.7894E-2	-2.3068E-2	-1.6068E-7	1.6849E-2
-9.2977E-2	-1.4056E-2	-1.8293E-7	1.6868E-2
-9.7112E-2	-4.2629E-3	-1.9291E-7	1.6888E-2
-1.0019E-1	6.2095E-3	-1.8311E-7	1.6908E-2
-1.0213E-1	1.7245E-2	-1.5123E-7	1.6928E-2
-1.0283E-1	2.8717E-2	-1.0099E-7	1.6948E-2
-1.0224E-1	4.0487E-2	-4.045E-8	1.6968E-2
-1.003E-1	5.2408E-2	2.0694E-8	1.6987E-2
-9.6974E-2	6.4326E-2	7.3359E-8	1.7007E-2
-9.2252E-2	7.6081E-2	1.1021E-7	1.7027E-2
-8.6133E-2	8.751E-2	1.2624E-7	1.7047E-2
-7.8635E-2	9.8449E-2	1.1941E-7	1.7066E-2
-6.98E-2	1.0874E-1	9.147E-8	1.7086E-2
-5.9684E-2	1.1821E-1	4.8125E-8	1.7106E-2
-4.8365E-2	1.2672E-1	-2.1495E-9	1.7126E-2
-3.5939E-2	1.3411E-1	-5.0528E-8	1.7145E-2
-2.2517E-2	1.4025E-1	-9.055E-8	1.7165E-2
-8.2296E-3	1.4502E-1	-1.1982E-7	1.7185E-2
6.7795E-3	1.483E-1	-1.3989E-7	1.7205E-2
2.2352E-2	1.4999E-1	-1.5462E-7	1.7225E-2
3.8318E-2	1.5003E-1	-1.6781E-7	1.7244E-2
5.4497E-2	1.4833E-1	-1.8135E-7	1.7264E-2
7.0702E-2	1.4488E-1	-1.9454E-7	1.7284E-2
8.6736E-2	1.3963E-1	-2.0464E-7	1.7304E-2
1.024E-1	1.3261E-1	-2.0814E-7	1.7324E-2
1.1751E-1	1.2382E-1	-2.02E-7	1.7343E-2
1.3184E-1	1.1332E-1	-1.8451E-7	1.7363E-2
1.4522E-1	1.0118E-1	-1.5558E-7	1.7383E-2
1.5746E-1	8.7475E-2	-1.1667E-7	1.7403E-2
1.6836E-1	7.2327E-2	-7.043E-8	1.7423E-2
1.7778E-1	5.5866E-2	-2.0081E-8	1.7443E-2
1.8555E-1	3.8242E-2	3.0993E-8	1.7462E-2
1.9153E-1	1.9624E-2	7.9255E-8	1.7482E-2
1.956E-1	1.9638E-4	1.2051E-7	1.7502E-2
1.9767E-1	-1.9841E-2	1.495E-7	1.7522E-2
1.9765E-1	-4.0276E-2	1.6038E-7	1.7541E-2
1.9547E-1	-6.0889E-2	1.486E-7	1.7561E-2
1.9112E-1	-8.1449E-2	1.1325E-7	1.7581E-2
1.8458E-1	-1.0172E-1	5.8544E-8	1.7601E-2
1.7586E-1	-1.2148E-1	-6.7492E-9	1.762E-2
