jMRUI Data Textfile

Filename: lip_c_correct.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
5.7353E-2	-5.4142E-2	2.8487E-7	1.9446E-2
4.7895E-2	-5.718E-2	3.7015E-7	1.9466E-2
3.876E-2	-5.8745E-2	4.3688E-7	1.9486E-2
3.016E-2	-5.8996E-2	4.7945E-7	1.9506E-2
2.2263E-2	-5.8118E-2	4.9571E-7	1.9526E-2
1.5197E-2	-5.6315E-2	4.871E-7	1.9545E-2
9.0459E-3	-5.3803E-2	4.5833E-7	1.9565E-2
3.8504E-3	-5.0796E-2	4.1665E-7	1.9585E-2
-3.9096E-4	-4.7507E-2	3.7043E-7	1.9605E-2
-3.7188E-3	-4.4133E-2	3.2727E-7	1.9624E-2
-6.2088E-3	-4.0853E-2	2.9227E-7	1.9644E-2
-7.9665E-3	-3.782E-2	2.6689E-7	1.9664E-2
-9.1211E-3	-3.5157E-2	2.4896E-7	1.9684E-2
-9.8196E-3	-3.2953E-2	2.3383E-7	1.9704E-2
-1.0219E-2	-3.1265E-2	2.164E-7	1.9724E-2
-1.048E-2	-3.0112E-2	1.931E-7	1.9743E-2
-1.0759E-2	-2.9478E-2	1.6319E-7	1.9763E-2
-1.1203E-2	-2.9313E-2	1.2881E-7	1.9783E-2
-1.1941E-2	-2.954E-2	9.407E-8	1.9803E-2
-1.3082E-2	-3.0054E-2	6.3511E-8	1.9823E-2
-1.4707E-2	-3.073E-2	4.0661E-8	1.9843E-2
-1.6867E-2	-3.1426E-2	2.7223E-8	1.9863E-2
-1.9584E-2	-3.1994E-2	2.3173E-8	1.9882E-2
-2.2843E-2	-3.2282E-2	2.7599E-8	1.9902E-2
-2.66E-2	-3.2142E-2	3.9583E-8	1.9922E-2
-3.0776E-2	-3.1439E-2	5.8337E-8	1.9942E-2
-3.5267E-2	-3.005E-2	8.234E-8	1.9962E-2
-3.994E-2	-2.7879E-2	1.0821E-7	1.9982E-2
-4.4644E-2	-2.4853E-2	1.3047E-7	2.0002E-2
-4.9211E-2	-2.0931E-2	1.4298E-7	2.0021E-2
-5.3467E-2	-1.6103E-2	1.4145E-7	2.0041E-2
-5.723E-2	-1.0395E-2	1.2556E-7	2.0061E-2
-6.0325E-2	-3.8675E-3	9.9229E-8	2.0081E-2
-6.2586E-2	3.3866E-3	6.8698E-8	2.0101E-2
-6.3863E-2	1.1241E-2	3.9744E-8	2.0121E-2
-6.4028E-2	1.9543E-2	1.5767E-8	2.014E-2
-6.298E-2	2.8113E-2	-2.1645E-9	2.016E-2
-6.0648E-2	3.6754E-2	-1.3741E-8	2.018E-2
-5.6999E-2	4.5255E-2	-1.7744E-8	2.02E-2
-5.2032E-2	5.3397E-2	-1.1667E-8	2.022E-2
-4.579E-2	6.0962E-2	7.0565E-9	2.024E-2
-3.8348E-2	6.7735E-2	3.9079E-8	2.026E-2
-2.9821E-2	7.3517E-2	8.1822E-8	2.028E-2
-2.0357E-2	7.8126E-2	1.2975E-7	2.0299E-2
-1.0137E-2	8.1406E-2	1.7613E-7	2.0319E-2
6.3548E-4	8.323E-2	2.1521E-7	2.0339E-2
1.1733E-2	8.3507E-2	2.4357E-7	2.0359E-2
2.2916E-2	8.2182E-2	2.6011E-7	2.0379E-2
3.3934E-2	7.9241E-2	2.6504E-7	2.0399E-2
4.4537E-2	7.471E-2	2.589E-7	2.0418E-2
5.448E-2	6.8657E-2	2.4263E-7	2.0438E-2
6.3531E-2	6.1188E-2	2.1837E-7	2.0458E-2
7.1476E-2	5.2449E-2	1.9033E-7	2.0478E-2
7.8129E-2	4.2616E-2	1.6439E-7	2.0498E-2
8.3329E-2	3.1896E-2	1.4643E-7	2.0518E-2
8.6957E-2	2.0518E-2	1.4005E-7	2.0537E-2
8.8925E-2	8.7285E-3	1.4508E-7	2.0557E-2
8.9193E-2	-3.2146E-3	1.5782E-7	2.0577E-2
8.7756E-2	-1.5051E-2	1.7285E-7	2.0597E-2
8.4657E-2	-2.6523E-2	1.8541E-7	2.0617E-2
7.9975E-2	-3.7383E-2	1.9315E-7	2.0637E-2
7.3831E-2	-4.7403E-2	1.9654E-7	2.0657E-2
6.6378E-2	-5.6375E-2	1.9803E-7	2.0676E-2
5.7801E-2	-6.4122E-2	2.0044E-7	2.0696E-2
4.8309E-2	-7.0499E-2	2.054E-7	2.0716E-2
3.8129E-2	-7.5397E-2	2.1244E-7	2.0736E-2
2.7504E-2	-7.8748E-2	2.1886E-7	2.0756E-2
1.6679E-2	-8.0523E-2	2.2074E-7	2.0776E-2
5.8986E-3	-8.0735E-2	2.1434E-7	2.0795E-2
-4.6003E-3	-7.9435E-2	1.9769E-7	2.0815E-2
-1.4596E-2	-7.6712E-2	1.7145E-7	2.0835E-2
-2.3887E-2	-7.2688E-2	1.3877E-7	2.0855E-2
-3.2299E-2	-6.7516E-2	1.042E-7	2.0875E-2
-3.9687E-2	-6.137E-2	7.2219E-8	2.0895E-2
-4.5939E-2	-5.4447E-2	4.591E-8	2.0915E-2
-5.0981E-2	-4.6952E-2	2.6509E-8	2.0934E-2
-5.4775E-2	-3.9099E-2	1.3726E-8	2.0954E-2
-5.7321E-2	-3.1097E-2	6.5976E-9	2.0974E-2
-5.8655E-2	-2.3151E-2	4.2506E-9	2.0994E-2
-5.8846E-2	-1.545E-2	6.0853E-9	2.1014E-2
-5.7994E-2	-8.164E-3	1.1305E-8	2.1034E-2
-5.6225E-2	-1.4385E-3	1.8221E-8	2.1054E-2
-5.3685E-2	4.6091E-3	2.3999E-8	2.1074E-2
-5.0536E-2	9.8932E-3	2.5249E-8	2.1093E-2
-4.6948E-2	1.4361E-2	1.9291E-8	2.1113E-2
-4.3095E-2	1.7995E-2	5.4309E-9	2.1133E-2
-3.9145E-2	2.081E-2	-1.4417E-8	2.1153E-2
-3.5256E-2	2.2854E-2	-3.6117E-8	2.1173E-2
-3.1571E-2	2.4202E-2	-5.4599E-8	2.1193E-2
-2.8212E-2	2.4957E-2	-6.5502E-8	2.1213E-2
-2.5273E-2	2.5242E-2	-6.6481E-8	2.1233E-2
-2.2821E-2	2.5194E-2	-5.7595E-8	2.1252E-2
-2.089E-2	2.4961E-2	-4.0692E-8	2.1272E-2
-1.9482E-2	2.4693E-2	-1.8332E-8	2.1292E-2
-1.8565E-2	2.4535E-2	7.0203E-9	2.1312E-2
-1.8077E-2	2.4624E-2	3.3104E-8	2.1332E-2
-1.7926E-2	2.5078E-2	5.7559E-8	2.1352E-2
-1.7993E-2	2.5996E-2	7.7837E-8	2.1372E-2
-1.8139E-2	2.7448E-2	9.1727E-8	2.1392E-2
-1.8211E-2	2.9472E-2	9.8233E-8	2.1411E-2
-1.8044E-2	3.2073E-2	9.8161E-8	2.1431E-2
-1.7472E-2	3.5221E-2	9.3946E-8	2.1451E-2
-1.6335E-2	3.8848E-2	8.8724E-8	2.1471E-2
-1.4483E-2	4.285E-2	8.5092E-8	2.1491E-2
-1.1784E-2	4.7092E-2	8.4061E-8	2.1511E-2
-8.1345E-3	5.1406E-2	8.4608E-8	2.1531E-2
-3.4606E-3	5.5601E-2	8.4037E-8	2.155E-2
2.2746E-3	5.9465E-2	7.9091E-8	2.157E-2
9.0672E-3	6.2776E-2	6.7415E-8	2.159E-2
1.687E-2	6.5303E-2	4.8675E-8	2.161E-2
2.559E-2	6.6821E-2	2.4758E-8	2.163E-2
3.509E-2	6.7116E-2	-9.7697E-10	2.165E-2
4.519E-2	6.5993E-2	-2.4843E-8	2.167E-2
5.5669E-2	6.3285E-2	-4.3671E-8	2.169E-2
6.6268E-2	5.8862E-2	-5.5175E-8	2.1709E-2
7.6703E-2	5.2637E-2	-5.8168E-8	2.1729E-2
8.6663E-2	4.4569E-2	-5.2878E-8	2.1749E-2
