jMRUI Data Textfile

Filename: mm3_corrected_4.7shift.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
1.0687E-2	-6.8191E-1	-2.6762E-7	4.4026E-2
-9.9278E-2	-6.7432E-1	-2.61E-7	4.4063E-2
-2.0652E-1	-6.4911E-1	-2.507E-7	4.41E-2
-3.0823E-1	-6.0698E-1	-2.3628E-7	4.4137E-2
-4.0177E-1	-5.4904E-1	-2.1745E-7	4.4174E-2
-4.847E-1	-4.7684E-1	-1.9408E-7	4.4211E-2
-5.5486E-1	-3.9226E-1	-1.6616E-7	4.4248E-2
-6.1044E-1	-2.9754E-1	-1.3388E-7	4.4285E-2
-6.5001E-1	-1.9516E-1	-9.757E-8	4.4322E-2
-6.7255E-1	-8.7809E-2	-5.774E-8	4.4359E-2
-6.7749E-1	2.1702E-2	-1.5069E-8	4.4396E-2
-6.6473E-1	1.3051E-1	2.9601E-8	4.4433E-2
-6.3461E-1	2.3577E-1	7.5283E-8	4.447E-2
-5.8796E-1	3.3475E-1	1.2087E-7	4.4506E-2
-5.26E-1	4.2485E-1	1.6517E-7	4.4543E-2
-4.5038E-1	5.0375E-1	2.0695E-7	4.458E-2
-3.6309E-1	5.6938E-1	2.4503E-7	4.4617E-2
-2.6643E-1	6.2006E-1	2.7832E-7	4.4654E-2
-1.6293E-1	6.5447E-1	3.0592E-7	4.4691E-2
