jMRUI Data Textfile

Filename: mm4_corrected_4.7shift.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-1.0603E-1	2.5046E-2	-2.2432E-9	4.0247E-3
-1.0278E-1	3.6102E-2	3.9424E-9	4.03E-3
-9.8385E-2	4.6753E-2	1.4664E-8	4.0353E-3
-9.2888E-2	5.6878E-2	2.9762E-8	4.0406E-3
-8.6352E-2	6.6365E-2	4.7901E-8	4.0459E-3
-7.8852E-2	7.5108E-2	6.6571E-8	4.0512E-3
-7.0471E-2	8.3009E-2	8.2359E-8	4.0565E-3
-6.1303E-2	8.998E-2	9.1663E-8	4.0618E-3
-5.1451E-2	9.5942E-2	9.1812E-8	4.067E-3
-4.1025E-2	1.0083E-1	8.2149E-8	4.0723E-3
-3.0142E-2	1.0459E-1	6.4538E-8	4.0776E-3
-1.8924E-2	1.0718E-1	4.2931E-8	4.0829E-3
-7.4964E-3	1.0857E-1	2.2094E-8	4.0882E-3
4.0127E-3	1.0874E-1	6.0217E-9	4.0935E-3
1.5475E-2	1.077E-1	-3.2979E-9	4.0988E-3
2.6761E-2	1.0545E-1	-6.3104E-9	4.1041E-3
3.7747E-2	1.0202E-1	-5.4252E-9	4.1094E-3
4.8307E-2	9.7457E-2	-3.9334E-9	4.1147E-3
5.8325E-2	9.18E-2	-4.778E-9	4.12E-3
6.7689E-2	8.5118E-2	-9.6233E-9	4.1253E-3
7.6293E-2	7.7484E-2	-1.85E-8	4.1306E-3
8.4042E-2	6.8985E-2	-3.0054E-8	4.1359E-3
9.085E-2	5.9716E-2	-4.2201E-8	4.1412E-3
9.6639E-2	4.9781E-2	-5.2851E-8	4.1466E-3
1.0135E-1	3.929E-2	-6.0455E-8	4.1519E-3
1.0492E-1	2.8363E-2	-6.4253E-8	4.1572E-3
1.0732E-1	1.712E-2	-6.4315E-8	4.1625E-3
1.0851E-1	5.6881E-3	-6.1428E-8	4.1678E-3
1.085E-1	-5.8051E-3	-5.6889E-8	4.1731E-3
1.0726E-1	-1.7231E-2	-5.2162E-8	4.1784E-3
1.0483E-1	-2.8462E-2	-4.8463E-8	4.1837E-3
1.0123E-1	-3.9372E-2	-4.6388E-8	4.189E-3
9.6495E-2	-4.9839E-2	-4.5749E-8	4.1944E-3
9.0682E-2	-5.9746E-2	-4.5664E-8	4.1997E-3
8.3855E-2	-6.8983E-2	-4.4834E-8	4.205E-3
7.6091E-2	-7.7446E-2	-4.1951E-8	4.2103E-3
6.7478E-2	-8.5041E-2	-3.6165E-8	4.2156E-3
5.8111E-2	-9.1683E-2	-2.7534E-8	4.2209E-3
4.8097E-2	-9.7298E-2	-1.7224E-8	4.2262E-3
3.7547E-2	-1.0182E-1	-7.1846E-9	4.2315E-3
2.6578E-2	-1.0521E-1	7.075E-10	4.2368E-3
1.5315E-2	-1.0741E-1	5.6666E-9	4.2421E-3
3.8833E-3	-1.0842E-1	8.498E-9	4.2474E-3
-7.5897E-3	-1.0821E-1	1.1136E-8	4.2527E-3
-1.8975E-2	-1.0679E-1	1.5377E-8	4.258E-3
-3.0146E-2	-1.0418E-1	2.1546E-8	4.2633E-3
-4.0977E-2	-1.004E-1	2.7888E-8	4.2686E-3
-5.1347E-2	-9.5501E-2	3.1076E-8	4.2739E-3
-6.114E-2	-8.9533E-2	2.7566E-8	4.2792E-3
-7.0247E-2	-8.2564E-2	1.5162E-8	4.2845E-3
-7.8567E-2	-7.4674E-2	-5.8278E-9	4.2898E-3
-8.6005E-2	-6.595E-2	-3.2271E-8	4.2951E-3
-9.2479E-2	-5.649E-2	-5.8808E-8	4.3004E-3
-9.7918E-2	-4.6401E-2	-7.9238E-8	4.3057E-3
-1.0226E-1	-3.5794E-2	-8.829E-8	4.311E-3
-1.0546E-1	-2.479E-2	-8.3225E-8	4.3164E-3
-1.0747E-1	-1.3511E-2	-6.4678E-8	4.3217E-3
-1.0829E-1	-2.0829E-3	-3.642E-8	4.327E-3
-1.0789E-1	9.3655E-3	-4.1335E-9	4.3323E-3
-1.0628E-1	2.0707E-2	2.6229E-8	4.3376E-3
-1.0349E-1	3.1813E-2	4.9808E-8	4.3429E-3
-9.9537E-2	4.2561E-2	6.3456E-8	4.3482E-3
-9.4473E-2	5.2831E-2	6.5649E-8	4.3535E-3
-8.8354E-2	6.2507E-2	5.6151E-8	4.3588E-3
-8.1248E-2	7.1481E-2	3.5911E-8	4.364E-3
-7.3234E-2	7.9654E-2	7.3173E-9	4.3693E-3
-6.4403E-2	8.6933E-2	-2.5552E-8	4.3746E-3
-5.4854E-2	9.3238E-2	-5.7207E-8	4.3799E-3
-4.4693E-2	9.8499E-2	-8.1801E-8	4.3853E-3
-3.4035E-2	1.0266E-1	-9.4686E-8	4.3906E-3
-2.2998E-2	1.0566E-1	-9.3787E-8	4.3959E-3
-1.1707E-2	1.0749E-1	-8.0161E-8	4.4013E-3
-2.8799E-4	1.0811E-1	-5.7496E-8	4.4066E-3
1.1132E-2	1.0752E-1	-3.0837E-8	4.4119E-3
2.2424E-2	1.0573E-1	-5.1013E-9	4.4172E-3
3.3463E-2	1.0276E-1	1.6067E-8	4.4225E-3
4.4124E-2	9.8639E-2	3.0777E-8	4.4278E-3
5.429E-2	9.3414E-2	3.8689E-8	4.4331E-3
6.3845E-2	8.7146E-2	4.0383E-8	4.4384E-3
7.2684E-2	7.9905E-2	3.6679E-8	4.4437E-3
8.0707E-2	7.1772E-2	2.8257E-8	4.449E-3
8.7825E-2	6.2837E-2	1.5743E-8	4.4543E-3
9.396E-2	5.3202E-2	1.1654E-10	4.4596E-3
9.9041E-2	4.2975E-2	-1.6927E-8	4.4649E-3
1.0301E-1	3.2269E-2	-3.2996E-8	4.4702E-3
1.0583E-1	2.1205E-2	-4.5534E-8	4.4755E-3
1.0747E-1	9.9061E-3	-5.2631E-8	4.4808E-3
1.079E-1	-1.5004E-3	-5.3699E-8	4.4861E-3
1.0712E-1	-1.2887E-2	-4.9668E-8	4.4915E-3
1.0515E-1	-2.4127E-2	-4.2637E-8	4.4968E-3
1.02E-1	-3.5094E-2	-3.5217E-8	4.5021E-3
9.7706E-2	-4.5665E-2	-2.9927E-8	4.5074E-3
9.2324E-2	-5.5722E-2	-2.883E-8	4.5127E-3
8.5911E-2	-6.5154E-2	-3.3366E-8	4.518E-3
7.8538E-2	-7.3854E-2	-4.4164E-8	4.5233E-3
7.0288E-2	-8.1726E-2	-6.0733E-8	4.5286E-3
6.1254E-2	-8.8681E-2	-8.1178E-8	4.5339E-3
5.1537E-2	-9.4643E-2	-1.0226E-7	4.5392E-3
4.1247E-2	-9.9544E-2	-1.2001E-7	4.5445E-3
3.0498E-2	-1.0333E-1	-1.3086E-7	4.5499E-3
1.941E-2	-1.0596E-1	-1.3267E-7	4.5552E-3
8.1081E-3	-1.074E-1	-1.2537E-7	4.5605E-3
-3.2813E-3	-1.0764E-1	-1.1083E-7	4.5659E-3
-1.4631E-2	-1.0668E-1	-9.2167E-8	4.5712E-3
-2.5814E-2	-1.0452E-1	-7.2965E-8	4.5765E-3
-3.6705E-2	-1.012E-1	-5.6547E-8	4.5818E-3
-4.7182E-2	-9.6741E-2	-4.5559E-8	4.5871E-3
-5.7129E-2	-9.1204E-2	-4.1672E-8	4.5924E-3
-6.6434E-2	-8.4648E-2	-4.5322E-8	4.5977E-3
-7.4993E-2	-7.7146E-2	-5.5543E-8	4.603E-3
-8.271E-2	-6.8784E-2	-7.004E-8	4.6083E-3
-8.9501E-2	-5.9654E-2	-8.5596E-8	4.6136E-3
-9.5288E-2	-4.986E-2	-9.8754E-8	4.6189E-3
-1.0001E-1	-3.951E-2	-1.0657E-7	4.6243E-3
-1.0361E-1	-2.8722E-2	-1.0716E-7	4.6296E-3
-1.0605E-1	-1.7615E-2	-9.9997E-8	4.6349E-3
-1.073E-1	-6.3144E-3	-8.571E-8	4.6403E-3
-1.0735E-1	5.0537E-3	-6.5748E-8	4.6456E-3
-1.062E-1	1.6362E-2	-4.1809E-8	4.6509E-3
-1.0386E-1	2.7484E-2	-1.5353E-8	4.6562E-3
-1.0036E-1	3.8296E-2	1.2663E-8	4.6616E-3
-9.5744E-2	4.8676E-2	4.1728E-8	4.6669E-3
-9.0054E-2	5.8508E-2	7.1417E-8	4.6722E-3
-8.3358E-2	6.7683E-2	1.0091E-7	4.6775E-3
-7.5731E-2	7.6098E-2	1.2862E-7	4.6828E-3
-6.726E-2	8.3659E-2	1.5226E-7	4.688E-3
-5.8038E-2	9.0283E-2	1.6922E-7	4.6933E-3
-4.817E-2	9.5894E-2	1.7737E-7	4.6986E-3
-3.7766E-2	1.0043E-1	1.7575E-7	4.7039E-3
-2.6943E-2	1.0384E-1	1.6487E-7	4.7091E-3
-1.5821E-2	1.0609E-1	1.4649E-7	4.7144E-3
-4.5259E-3	1.0715E-1	1.2294E-7	4.7197E-3
6.8167E-3	1.0702E-1	9.6385E-8	4.725E-3
1.808E-2	1.0568E-1	6.8428E-8	4.7303E-3
2.9137E-2	1.0317E-1	4.0212E-8	4.7356E-3
3.9865E-2	9.9496E-2	1.2838E-8	4.7409E-3
5.0144E-2	9.4714E-2	-1.2344E-8	4.7462E-3
5.9859E-2	8.8875E-2	-3.3917E-8	4.7516E-3
6.8901E-2	8.2042E-2	-5.0994E-8	4.7569E-3
7.717E-2	7.4294E-2	-6.3792E-8	4.7622E-3
8.4573E-2	6.5717E-2	-7.368E-8	4.7675E-3
9.1027E-2	5.6408E-2	-8.2536E-8	4.7729E-3
9.6462E-2	4.647E-2	-9.1714E-8	4.7782E-3
1.0081E-1	3.6016E-2	-1.0127E-7	4.7835E-3
1.0404E-1	2.5162E-2	-1.0988E-7	4.7888E-3
1.061E-1	1.4029E-2	-1.1557E-7	4.7942E-3
1.0697E-1	2.7437E-3	-1.1674E-7	4.7995E-3
1.0665E-1	-8.5693E-3	-1.1298E-7	4.8048E-3
1.0513E-1	-1.9783E-2	-1.0525E-7	4.8101E-3
1.0243E-1	-3.0772E-2	-9.5535E-8	4.8155E-3
