jMRUI Data Textfile

Filename: dss_Shift4_7.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
9.3277E-1	-4.0773E-8	-1.3266E-5	1.2511E-2
9.3252E-1	-4.0762E-8	-1.3772E-5	1.2559E-2
9.3227E-1	-4.0751E-8	-1.3918E-5	1.2608E-2
9.3202E-1	-4.074E-8	-1.38E-5	1.2656E-2
9.3177E-1	-4.0729E-8	-1.3697E-5	1.2704E-2
9.3152E-1	-4.0718E-8	-1.3245E-5	1.2752E-2
9.3128E-1	-4.0707E-8	-1.2906E-5	1.28E-2
9.3103E-1	-4.0697E-8	-1.3112E-5	1.2847E-2
9.3078E-1	-4.0686E-8	-1.3175E-5	1.2895E-2
9.3053E-1	-4.0675E-8	-1.3296E-5	1.2943E-2
9.3028E-1	-4.0664E-8	-1.3756E-5	1.2991E-2
9.3004E-1	-4.0653E-8	-1.391E-5	1.3039E-2
9.2979E-1	-4.0642E-8	-1.3936E-5	1.3087E-2
9.2954E-1	-4.0631E-8	-1.3877E-5	1.3135E-2
9.2929E-1	-4.0621E-8	-1.3988E-5	1.3183E-2
9.2904E-1	-4.061E-8	-1.432E-5	1.3231E-2
9.288E-1	-4.0599E-8	-1.4426E-5	1.328E-2
9.2855E-1	-4.0588E-8	-1.4371E-5	1.3328E-2
9.283E-1	-4.0577E-8	-1.3808E-5	1.3376E-2
9.2805E-1	-4.0567E-8	-1.3295E-5	1.3424E-2
9.2781E-1	-4.0556E-8	-1.3682E-5	1.3471E-2
9.2756E-1	-4.0545E-8	-1.3691E-5	1.352E-2
9.2731E-1	-4.0534E-8	-1.3254E-5	1.3568E-2
9.2706E-1	-4.0523E-8	-1.3019E-5	1.3616E-2
9.2682E-1	-4.0512E-8	-1.2971E-5	1.3663E-2
9.2657E-1	-4.0502E-8	-1.2768E-5	1.3711E-2
9.2632E-1	-4.0491E-8	-1.2584E-5	1.3759E-2
9.2608E-1	-4.048E-8	-1.3014E-5	1.3806E-2
9.2583E-1	-4.0469E-8	-1.3814E-5	1.3854E-2
9.2558E-1	-4.0458E-8	-1.4316E-5	1.3902E-2
9.2534E-1	-4.0448E-8	-1.4346E-5	1.3951E-2
9.2509E-1	-4.0437E-8	-1.4279E-5	1.3999E-2
9.2484E-1	-4.0426E-8	-1.3877E-5	1.4047E-2
9.246E-1	-4.0415E-8	-1.3599E-5	1.4095E-2
9.2435E-1	-4.0405E-8	-1.356E-5	1.4143E-2
9.241E-1	-4.0394E-8	-1.378E-5	1.4191E-2
9.2386E-1	-4.0383E-8	-1.3727E-5	1.4239E-2
9.2361E-1	-4.0372E-8	-1.3389E-5	1.4287E-2
9.2336E-1	-4.0361E-8	-1.3229E-5	1.4335E-2
9.2312E-1	-4.0351E-8	-1.2824E-5	1.4383E-2
9.2287E-1	-4.034E-8	-1.2479E-5	1.4431E-2
9.2262E-1	-4.0329E-8	-1.2756E-5	1.4478E-2
9.2238E-1	-4.0318E-8	-1.3002E-5	1.4526E-2
9.2213E-1	-4.0308E-8	-1.3643E-5	1.4574E-2
9.2189E-1	-4.0297E-8	-1.4127E-5	1.4622E-2
9.2164E-1	-4.0286E-8	-1.418E-5	1.4671E-2
9.214E-1	-4.0275E-8	-1.3994E-5	1.4719E-2
9.2115E-1	-4.0265E-8	-1.3455E-5	1.4767E-2
9.209E-1	-4.0254E-8	-1.3005E-5	1.4815E-2
9.2066E-1	-4.0243E-8	-1.3233E-5	1.4863E-2
9.2041E-1	-4.0233E-8	-1.3208E-5	1.4911E-2
9.2017E-1	-4.0222E-8	-1.2509E-5	1.4959E-2
9.1992E-1	-4.0211E-8	-1.1866E-5	1.5007E-2
9.1968E-1	-4.02E-8	-1.2012E-5	1.5054E-2
9.1943E-1	-4.019E-8	-1.179E-5	1.5102E-2
9.1919E-1	-4.0179E-8	-1.1633E-5	1.5149E-2
9.1894E-1	-4.0168E-8	-1.2179E-5	1.5196E-2
9.187E-1	-4.0158E-8	-1.3114E-5	1.5244E-2
9.1845E-1	-4.0147E-8	-1.3683E-5	1.5293E-2
9.1821E-1	-4.0136E-8	-1.3935E-5	1.5341E-2
9.1796E-1	-4.0125E-8	-1.3679E-5	1.5389E-2
9.1772E-1	-4.0115E-8	-1.3359E-5	1.5437E-2
9.1747E-1	-4.0104E-8	-1.3491E-5	1.5485E-2
9.1723E-1	-4.0093E-8	-1.4014E-5	1.5532E-2
9.1698E-1	-4.0083E-8	-1.441E-5	1.5581E-2
9.1674E-1	-4.0072E-8	-1.4503E-5	1.5629E-2
9.1649E-1	-4.0061E-8	-1.4639E-5	1.5677E-2
9.1625E-1	-4.0051E-8	-1.4716E-5	1.5725E-2
9.1601E-1	-4.004E-8	-1.48E-5	1.5774E-2
9.1576E-1	-4.0029E-8	-1.4611E-5	1.5822E-2
9.1552E-1	-4.0019E-8	-1.4169E-5	1.587E-2
9.1527E-1	-4.0008E-8	-1.3559E-5	1.5918E-2
9.1503E-1	-3.9997E-8	-1.3396E-5	1.5966E-2
9.1479E-1	-3.9987E-8	-1.3658E-5	1.6014E-2
9.1454E-1	-3.9976E-8	-1.3618E-5	1.6062E-2
9.143E-1	-3.9965E-8	-1.3464E-5	1.6109E-2
9.1405E-1	-3.9955E-8	-1.3634E-5	1.6157E-2
9.1381E-1	-3.9944E-8	-1.3867E-5	1.6205E-2
9.1357E-1	-3.9933E-8	-1.4349E-5	1.6253E-2
9.1332E-1	-3.9923E-8	-1.5032E-5	1.6301E-2
9.1308E-1	-3.9912E-8	-1.5058E-5	1.635E-2
9.1284E-1	-3.9901E-8	-1.4361E-5	1.6398E-2
9.1259E-1	-3.9891E-8	-1.3995E-5	1.6446E-2
9.1235E-1	-3.988E-8	-1.4171E-5	1.6494E-2
9.1211E-1	-3.9869E-8	-1.4152E-5	1.6542E-2
9.1186E-1	-3.9859E-8	-1.4177E-5	1.659E-2
9.1162E-1	-3.9848E-8	-1.4135E-5	1.6638E-2
9.1138E-1	-3.9838E-8	-1.3947E-5	1.6686E-2
9.1113E-1	-3.9827E-8	-1.3585E-5	1.6734E-2
9.1089E-1	-3.9816E-8	-1.3621E-5	1.6782E-2
9.1065E-1	-3.9806E-8	-1.3249E-5	1.683E-2
9.104E-1	-3.9795E-8	-1.2609E-5	1.6878E-2
9.1016E-1	-3.9784E-8	-1.2993E-5	1.6925E-2
9.0992E-1	-3.9774E-8	-1.353E-5	1.6973E-2
9.0968E-1	-3.9763E-8	-1.3771E-5	1.7021E-2
9.0943E-1	-3.9753E-8	-1.4161E-5	1.7069E-2
9.0919E-1	-3.9742E-8	-1.4096E-5	1.7118E-2
9.0895E-1	-3.9731E-8	-1.3888E-5	1.7166E-2
9.0871E-1	-3.9721E-8	-1.3946E-5	1.7214E-2
9.0846E-1	-3.971E-8	-1.3658E-5	1.7262E-2
9.0822E-1	-3.97E-8	-1.3457E-5	1.731E-2
9.0798E-1	-3.9689E-8	-1.3338E-5	1.7358E-2
9.0774E-1	-3.9679E-8	-1.2929E-5	1.7406E-2
9.075E-1	-3.9668E-8	-1.3001E-5	1.7453E-2
9.0725E-1	-3.9657E-8	-1.3319E-5	1.7501E-2
9.0701E-1	-3.9647E-8	-1.353E-5	1.7549E-2
9.0677E-1	-3.9636E-8	-1.3929E-5	1.7597E-2
9.0653E-1	-3.9626E-8	-1.4034E-5	1.7645E-2
9.0629E-1	-3.9615E-8	-1.42E-5	1.7693E-2
9.0605E-1	-3.9605E-8	-1.3925E-5	1.7742E-2
9.058E-1	-3.9594E-8	-1.3667E-5	1.779E-2
9.0556E-1	-3.9583E-8	-1.3676E-5	1.7838E-2
9.0532E-1	-3.9573E-8	-1.3766E-5	1.7885E-2
