jMRUI Data Textfile

Filename: glu.txt

PointsInDataset: 32768     
DatasetsInFile: 1         
SamplingInterval: 3.3333E-2 
ZeroOrderPhase: 0E0       
BeginTime: 0E0       
TransmitterFrequency: 2.9722E8  
MagneticField: 0E0       
TypeOfNucleus: 0E0       
NameOfPatient: 
DateOfExperiment: 
Spectrometer: 
AdditionalInfo: 


Signal and FFT
sig(real)	sig(imag)	fft(real)	fft(imag)
Signal 1 out of 1 in file
-1.5367E0	2.4634E-1	3.7398E-4	2.2976E-1
-1.4284E0	4.4077E-1	3.7343E-4	2.3E-1
-1.2922E0	6.1438E-1	3.7246E-4	2.3025E-1
-1.1317E0	7.6291E-1	3.7198E-4	2.3049E-1
-9.5103E-1	8.8265E-1	3.7228E-4	2.3073E-1
-7.549E-1	9.7058E-1	3.7265E-4	2.3097E-1
-5.4855E-1	1.0245E0	3.7289E-4	2.3121E-1
-3.3756E-1	1.0429E0	3.7334E-4	2.3146E-1
-1.2771E-1	1.0253E0	3.7391E-4	2.317E-1
7.515E-2	9.7226E-1	3.7375E-4	2.3194E-1
2.6527E-1	8.8502E-1	3.73E-4	2.3218E-1
4.3713E-1	7.659E-1	3.7239E-4	2.3242E-1
5.856E-1	6.1809E-1	3.7208E-4	2.3266E-1
7.0607E-1	4.4556E-1	3.7135E-4	2.329E-1
7.9459E-1	2.5306E-1	3.7046E-4	2.3315E-1
8.48E-1	4.5916E-2	3.7038E-4	2.3339E-1
8.6399E-1	-1.7002E-1	3.7113E-4	2.3363E-1
8.412E-1	-3.8854E-1	3.7177E-4	2.3387E-1
7.7929E-1	-6.0326E-1	3.7159E-4	2.3412E-1
6.7894E-1	-8.0772E-1	3.7105E-4	2.3436E-1
5.4187E-1	-9.9563E-1	3.7092E-4	2.346E-1
3.7081E-1	-1.1609E0	3.7054E-4	2.3484E-1
1.6944E-1	-1.2981E0	3.6965E-4	2.3508E-1
-5.7654E-2	-1.4021E0	3.6938E-4	2.3533E-1
-3.0511E-1	-1.4688E0	3.7001E-4	2.3557E-1
-5.669E-1	-1.4947E0	3.7094E-4	2.3581E-1
-8.3647E-1	-1.4776E0	3.7126E-4	2.3605E-1
-1.1069E0	-1.416E0	3.7124E-4	2.3629E-1
-1.3711E0	-1.3098E0	3.7145E-4	2.3654E-1
-1.6219E0	-1.1598E0	3.7179E-4	2.3678E-1
-1.8523E0	-9.6809E-1	3.7201E-4	2.3702E-1
-2.0556E0	-7.3775E-1	3.7192E-4	2.3726E-1
-2.2258E0	-4.7299E-1	3.7175E-4	2.375E-1
-2.3574E0	-1.7894E-1	3.7181E-4	2.3775E-1
-2.4457E0	1.3842E-1	3.7205E-4	2.3799E-1
-2.487E0	4.7239E-1	3.7203E-4	2.3823E-1
-2.4788E0	8.1572E-1	3.721E-4	2.3847E-1
-2.4194E0	1.1608E0	3.7233E-4	2.3871E-1
-2.3087E0	1.4996E0	3.726E-4	2.3895E-1
-2.1475E0	1.8245E0	3.7236E-4	2.392E-1
-1.9381E0	2.1276E0	3.7182E-4	2.3944E-1
-1.6838E0	2.4017E0	3.7159E-4	2.3968E-1
-1.389E0	2.6399E0	3.7151E-4	2.3992E-1
-1.0594E0	2.8362E0	3.7164E-4	2.4016E-1
-7.0117E-1	2.9855E0	3.7162E-4	2.4041E-1
-3.2167E-1	3.0835E0	3.7155E-4	2.4065E-1
7.1326E-2	3.1272E0	3.7155E-4	2.4089E-1
4.6961E-1	3.1148E0	3.7137E-4	2.4113E-1
8.6471E-1	3.0458E0	3.7105E-4	2.4137E-1
1.2482E0	2.921E0	3.7101E-4	2.4162E-1
1.6116E0	2.7425E0	3.7135E-4	2.4186E-1
1.9472E0	2.5135E0	3.7165E-4	2.421E-1
2.2475E0	2.2387E0	3.7149E-4	2.4234E-1
2.506E0	1.9237E0	3.7129E-4	2.4259E-1
2.7169E0	1.5751E0	3.7138E-4	2.4283E-1
2.8755E0	1.2003E0	3.7147E-4	2.4307E-1
2.9786E0	8.0749E-1	3.7152E-4	2.4331E-1
3.0238E0	4.0516E-1	3.7193E-4	2.4355E-1
3.0104E0	2.1384E-3	3.7235E-4	2.438E-1
